   0  t^0  0.00000000E+00                  6.99221777E+12                             4.146E-02            6.992218E+12
   0  t^1  0.00000000E+00                  1.92058424E+06                             7.292E-04            1.920584E+06
   0  t^2  0.00000000E+00                 -1.91436202E+00                             5.213E-06           -1.914362E+00
   0  t^3  0.00000000E+00                 -6.25879203E-07                             2.123E-12           -6.258792E-07
   1  t^0  5.65851421E+00  1.76724837E-01  3.72612756E+12  1.80764622E+13  2.939E-06  8.567E+09  8.458E+11 1.845650E+13  281.6473258  1.48E+08
      t^1                                  8.81978421E+05  1.87733699E+07             6.111E+08  3.928E+08 1.879408E+07  272.6897948
      t^2                                 -1.13539554E+00  6.29700386E+00             4.977E+02  3.203E+02 6.398545E+00  259.7789748
      t^3                                 -3.56992683E-07  6.71790048E-07             1.013E-04  6.525E-05 7.607533E-07  242.0135938
