-16        2.1751281
-10       0.71386818
 -5       0.16270318
  0       0.0 
  5        0.2231689
 10       0.53985205
 15       0.86812466
 20          1.17757
 30        1.5900363
 40        1.8852439
 50        2.0415922
100        2.9692304
