13148   2.0  1.0  0.0  7.5 v   2.10
13149   6.0  2.4  0.0  5.5 v   6.60
13153   5.0  1.5  0.0  6.0 v  10.00
13154   2.8  2.6  0.0  5.5 v   5.90
13168   6.0  2.4  0.0  5.0 v   6.60
13172   0.3  0.9  0.0  8.5 v   0.50
13175   2.0  2.0  0.0  6.0 v   2.20
13241   2.0  1.0  0.0  7.0 v   2.20
13242   6.0  2.4  0.0  5.5 v   5.00
13243   2.0  2.0  0.0  6.5 v   3.10
13260   6.0  2.4  0.0  5.5 v   7.60
13271   6.0  2.0  0.0  5.5 v   8.90
13272   2.6  2.2  0.0  5.5 v   4.50
13301   2.1  2.0  0.0  7.0 v   3.80
13302   6.0  2.4  0.0  5.5 v   5.10
13354   6.0  2.4  0.0  5.5 v   4.80
13367   4.0  2.0  3.7  6.0 v  10.00
13386   6.0  2.4  0.0  7.5 v   6.00
13402   5.0  1.5  0.0  6.0 v   9.00
13403   2.8  2.6  0.0  5.0 v   7.20
13552   6.0  2.0  0.0  5.0 v   8.30
13553   2.6  2.2  0.0  5.5 v   5.10
13589   3.0  2.0  0.0  6.0 v  12.00
13590   2.6  2.2  0.0  5.5 v   4.80
13600   2.0  2.0  0.0  7.0 v   2.50
13606   4.0  2.0  0.0  5.5 d   6.30
13618   6.0  2.4  0.0  5.5 v   4.60
13624   3.0  0.0  0.0  6.0 d   2.40
13648   2.0  1.0  0.0  8.0 v   2.80
13649   6.0  2.4  0.0  5.5 v   5.00
13669   4.0  2.0  0.0  6.5 v  28.00
13718   5.0  1.5  0.0  6.0 v   5.10
13719   2.6  2.0  0.0  5.5 v   5.90
13736   6.4  1.7  0.0  6.5 v   5.60
13758   6.0  2.4  0.0  5.5 v   5.10
13769   6.0  2.4  0.0  5.5 v   6.20
13770   5.0  1.5  0.0  5.5 v   8.30
13771   2.8  2.6  0.0  5.0 v   6.60
13777   3.6  2.0  0.0  6.0 v   3.30
13778   6.4  2.0  0.0  5.5 v   8.00
13791   0.3  0.9  0.9  7.5 v   2.00
13818   5.0  1.5  0.0  5.5 v   9.10
13819   2.8  2.6  0.0  5.5 v   5.40
13844   0.3  0.9  0.9  7.5 v   1.00
13845   0.3  0.9  0.9  7.5 v   1.00
13874   0.3  0.9  0.9  7.5 v   1.00
13916   2.1  2.0  0.0  7.0 v   2.20
13917   6.0  2.4  0.0  5.5 v   5.50
13923   3.7  1.9  0.0  6.5 v   6.80
13950   6.0  2.4  0.0  6.5 v   4.80
13991   2.0  1.0  0.0  7.0 v   2.20
13992   6.0  2.4  0.0  5.0 v   5.70
14032   6.0  2.0  0.0  4.5 v   6.20
14033   2.6  2.2  0.0  5.0 v   5.10
14051   5.9  2.4  0.0  5.0 v  10.00
14059   6.0  2.4  0.0  5.0 v   5.00
14064   6.0  2.0  0.0  5.0 v  11.00
14077   5.0  2.0  0.0  6.5 v   4.90
14085   6.0  2.4  0.0  5.0 v   8.10
14096   7.0  2.4  0.0  5.0 v   9.40
14112   0.3  0.9  0.9  7.0 v   2.00
14128   3.0  2.0  0.0  5.5 d   6.10
14139   0.8  0.5  0.0  9.0 v   0.50
14143   0.3  0.9  0.9  7.0 v   1.00
14144   0.3  0.9  0.9  7.5 v   1.00
14147   6.0  2.0  0.0  5.0 v   8.50
14148   2.6  2.2  0.0  5.5 v   5.40
14160   3.0  0.0  0.0  6.5 v   1.40
14179   6.0  2.4  0.0  5.0 v   7.10
14180   0.3  0.9  0.9  7.5 v   1.00
14207   6.0  1.4  0.0  5.5 v   6.20
14208   2.8  2.6  0.0  5.0 v   6.50
14240   2.0  1.0  0.0  6.5 v   2.10
14241   6.0  2.4  0.0  5.5 v   4.60
14328   4.0  2.0  0.0  5.5 d   5.70
14372   3.0  1.1  0.0  5.5 v  11.00
14373   2.6  2.2  0.0  5.5 v   5.30
14401   2.0  1.0  0.0  7.0 v   2.20
14402   6.0  2.4  0.0  5.5 v   5.50
14451   6.0  2.4  0.0  6.0 v   4.50
14452   5.0  1.5  0.0  5.5 v   6.10
14453   3.8  2.6  0.0  5.0 v   6.10
14483   1.8  1.5  0.0  7.5 v   3.10
14484   6.0  2.4  0.0  5.0 v   4.90
14506   6.4  1.7  0.0  5.5 v   5.70
14521   3.0  2.0  0.0  5.0 v   9.10
14522   2.6  2.2  0.0  6.0 v   4.90
14532   3.0  0.0  0.0  6.0 d   1.80
14547   6.0  2.4  0.0  5.5 v   5.10
14551   6.0  2.0  0.0  6.0 v   8.20
14552   2.6  2.2  0.0  5.5 v   5.00
14619   6.0  2.4  0.0  7.0 v   6.60
14625   6.0  2.4  0.0  5.5 v   5.10
14670   2.4  2.0  0.0  7.0 v   4.00
14675   4.0  2.0  0.0  5.0 v   8.00
14680   6.0  2.4  0.0  5.5 v   4.40
14690   0.3  0.9  0.9  7.0 v   2.00
14694   2.0  1.0  0.0  7.0 v   2.20
14699   6.0  2.0  0.0  5.0 v   7.70
14700   2.6  2.2  0.0  5.5 v   4.50
14728   0.3  0.9  0.9  7.5 v   1.00
14729   0.3  0.9  0.9  7.5 v   1.00
14759   2.1  2.0  0.0  7.0 v   2.10
14760   6.0  2.4  0.0  5.5 v   4.80
14780   4.0  2.0  3.7  5.5 v  10.00
14781   0.6  0.4  0.4  9.0 v   0.49
14786   3.0  2.0  0.0  6.0 d   3.10
14795   0.3  0.9  0.9  7.5 v   1.00
14819   6.0  2.0  0.0  5.5 v   8.90
14820   2.6  2.2  0.0  5.5 v   4.10
14821   3.0  2.0  0.0  6.0 d   4.50
14930   4.0  0.0  0.0  6.0 v   8.00
14966   6.0  2.4  0.0  5.5 v   5.50
14974   6.0  2.4  0.0  5.0 v   5.50
14985   1.8  1.4  1.4  6.5 v  12.00
15006   6.0  2.4  0.0  5.0 v   6.30
15031   2.0  1.0  0.0  7.0 v   2.10
15032   6.0  2.4  0.0  5.5 v   5.70
15055   2.1  2.0  0.0  7.0 v   3.00
15056   6.0  2.4  0.0  5.5 v   4.80
15071   0.3  0.9  0.0  7.0 v   0.50
15078   6.0  2.4  0.0  6.0 v   4.80
15085   2.0  2.0  0.0  6.5 v   2.50
15099   5.0  1.5  0.0  6.0 v   5.30
15100   2.6  2.2  0.0  5.5 v   4.80
15171   3.0  2.0  0.0  5.0 v  11.00
15172   2.6  2.2  0.0  6.0 v   5.40
15202   7.0  1.4  0.0  5.5 v  11.00
15214   4.0  2.0  0.0  5.5 d  15.00
15244   2.5  1.5  0.0  7.0 v   3.30
15293   6.0  2.4  0.0  5.5 v   4.70
15331   3.0  1.1  0.0  6.0 v  11.00
15332   2.6  2.2  0.0  5.5 v   5.20
15333   6.0  2.0  0.0  5.0 v   7.10
15334   5.5  4.0  0.0  6.0 v  14.00
15354   4.4  1.5  0.0  5.0 v   6.20
15360   6.0  2.4  0.0  5.0 v   7.50
15369   6.0  2.0  0.0  5.0 v   8.20
15370   2.6  2.2  0.0  5.5 v   4.30
15378   2.0  2.0  0.0  5.0 v   2.70
15385   4.0  2.0  0.0  5.5 v   7.20
15392   6.4  2.0  0.0  5.0 v  11.00
15399   6.0  2.4  0.0  5.5 v   4.80
15427   3.7  1.9  0.0  6.0 v   6.80
15429   4.0  2.0  0.0  5.5 d  15.00
15453   4.0  2.0  0.0  5.5 d  10.00
15475   2.6  2.2  0.0  5.5 v   6.50
15482   2.0  1.0  0.0  7.0 v   2.30
15483   6.0  2.4  0.0  5.5 v   5.10
15494   6.0  2.0  0.0  4.5 v   6.50
15495   2.6  2.2  0.0  5.5 v   4.20
15506   6.0  2.4  0.0  5.5 v   5.10
15516   5.0  1.5  0.0  6.0 v   6.30
15517   2.6  2.2  0.0  5.5 v   4.80
15543   4.0  2.0  0.0  5.5 d  10.00
15560   4.0  2.0  0.0  5.5 d   6.60
15592   6.0  2.0  0.0  5.0 v   7.60
15593   2.6  2.2  0.0  5.0 v   4.50
15595   3.0  2.0  0.0  5.5 v  10.00
15596   2.0  1.5  0.0  7.0 v   2.30
15598   6.0  2.4  0.0  5.0 v   4.40
15625   6.0  2.4  0.0  5.0 v   6.30
15629   5.0  2.0  0.0  6.5 v   3.60
15677   4.0  2.0  0.0  6.5 v   1.60
15698   3.0  2.0  0.0  7.0 v   1.40
15752   6.0  2.4  0.0  5.0 v   6.00
15755   6.0  2.0  0.0  5.0 v  14.00
15772   5.5  4.0  0.0  5.0 v  15.00
15821   3.0  2.0  0.0  5.0 v  10.00
15822   2.6  2.2  0.0  6.0 v   5.10
15889   6.0  2.0  0.0  5.0 v   8.70
15890   2.6  2.2  0.0  5.5 v   5.00
15930   2.0  2.0  0.0  6.0 v   3.00
15944   6.0  2.0  0.0  5.0 v  10.00
15945   2.6  2.2  0.0  5.5 v   5.30
15946   4.0  2.0  0.0  5.5 d   6.10
15986   2.0  2.0  0.0  6.5 v   2.70
15994   3.0  0.0  0.0  7.0 v   3.80
16011   2.0  1.0  0.0  7.0 v   2.20
16012   6.0  2.4  0.0  5.0 v   9.10
16101   4.0  0.0  0.0  5.5 v   5.90
16111   2.8  2.6  0.0  5.0 v   5.80
16144   2.6  2.2  0.0  5.5 v   7.80
16181   3.0  2.0  0.0  7.0 v   3.90
16182  10.4  3.9  0.0  4.0 v  12.00
16191   4.2  1.4  0.0  6.5 v   5.90
16194   2.6  2.2  0.0  6.0 v   5.20
16262   3.0  2.0  0.0  5.5 v   6.10
16263   2.6  2.2  0.0  5.5 v   5.40
16292   6.0  2.4  0.0  6.0 v   4.80
16326   6.0  2.0  0.0  5.0 v   8.00
16327   2.6  2.2  0.0  5.5 v   4.70
16369   6.0  2.4  0.0  5.0 v   4.60
16393   4.0  2.0  0.0  6.0 v  15.00
16408   5.0  1.5  0.0  6.0 v   5.70
16409   2.6  2.2  0.0  5.5 v   4.70
16457   6.0  2.4  0.0  5.5 v   7.20
16494   6.0  2.4  0.0  5.0 v   4.50
16495   6.0  2.0  0.0  4.5 v  10.00
16496   2.6  2.2  0.0  5.5 v   4.20
16511   6.0  2.4  0.0  5.0 v   4.60
16591   0.3  0.9  0.9  7.5 v   2.00
16593   3.0  2.0  0.0  6.0 v  10.00
16594   2.6  2.2  0.0  6.0 v   5.50
16611   6.0  2.0  0.0  5.5 v  10.00
16612   2.6  2.2  0.0  5.0 v   5.00
16613   4.7  1.8  1.8  6.0 v  10.00
16614   1.8  0.5  0.0  7.5 v   3.70
16615   4.7  0.0  0.0  5.0 v   7.10
16623   0.3  0.9  0.9  7.0 v   1.00
16624   0.3  0.9  0.9  7.0 v   1.00
16631   0.3  0.9  0.9  7.0 v   1.00
16647   2.0  2.0  0.0  7.0 v   3.20
16681   2.0  1.0  0.0  7.0 v   2.20
16682   6.0  2.4  0.0  5.5 v   4.80
16719   6.0  2.0  0.0  5.0 v  10.00
16720   2.6  2.2  0.0  5.5 v   3.50
16728   6.0  2.4  0.0  5.0 v   8.40
16735   5.0  1.5  0.0  6.0 v   4.90
16736   2.6  2.2  0.0  5.5 v   4.90
16766   6.0  2.4  0.0  6.0 v   6.40
16769   3.0  0.0  0.0  6.0 d   4.40
16791   6.0  2.0  0.0  5.5 v   8.40
16792   2.6  2.2  0.0  5.5 v   4.90
16799   6.0  2.4  0.0  6.5 v   5.20
16860   2.0  1.0  0.0  7.0 v   2.40
16864   6.0  2.4  0.0  5.0 v   4.90
16865   4.0  2.0  0.0  6.5 v   6.70
16866   3.0  2.0  0.0  6.5 v   3.70
16881   3.0  1.1  0.0  5.5 v  10.00
16882   2.6  2.2  0.0  5.5 v   5.10
16908   2.2  0.0  0.0  5.0 v   4.10
16910  13.5  2.5  0.0  5.0 v  11.00
16917   2.0  2.0  0.0  6.5 v   3.90
16952   2.0  1.0  0.0  6.5 v   2.00
16953   6.0  2.4  0.0  5.5 v   8.70
16969   3.7  1.9  0.0  7.5 v   5.50
16986   6.0  2.0  0.0  5.0 v  10.00
16987   2.6  2.2  0.0  5.5 v   4.80
17046   4.0  2.0  0.0  5.5 d   5.50
17067   6.0  2.4  0.0  6.0 v   4.90
17083   3.0  0.0  0.0  6.5 v   2.20
17122   1.5  0.0  0.0  6.5 v   0.82
17129   3.6  0.0  0.0  5.6 d   5.50
17146   6.0  2.4  0.0  5.0 v   8.10
17160   6.0  2.4  0.0  5.0 v   5.10
17177   3.0  2.0  0.0  4.5 v  10.00
17178   2.6  2.2  0.0  6.0 v   4.80
17191   6.0  2.0  0.0  5.5 v   8.70
17192   2.6  2.2  0.0  5.5 v   4.80
17240   6.0  2.4  0.0  5.5 v   5.20
17241   5.0  1.5  0.0  6.0 v   8.10
17242   2.6  2.2  0.0  5.5 v   5.10
17290   5.0  1.5  0.0  5.5 v   5.00
17291   2.6  2.2  0.0  5.5 v   4.70
17295   6.0  2.0  0.0  5.0 v   7.60
17296   2.6  2.2  0.0  5.5 v   4.60
17303   2.0  1.0  0.0  7.0 v   2.20
17304   6.0  2.4  0.0  5.5 v   5.30
17360   6.0  2.4  0.0  5.5 v   4.60
17369   6.0  2.0  0.0  5.0 v   7.50
17526   6.0  2.4  0.0  5.0 v   4.60
17527   2.4  1.5  1.3  5.5 v   3.70
17528  10.3  2.5  0.0  5.0 v  10.00
17535   3.0  2.0  0.0  5.0 v  14.00
17536   2.6  2.2  0.0  5.5 v   6.40
17566   6.0  2.0  0.0  4.5 v   9.20
17567   2.6  2.2  0.0  5.5 v   4.90
17588   2.6  2.2  0.0  6.0 v   5.50
17589   6.0  2.0  0.0  5.5 v   5.10
17590  10.4  3.9  0.0  4.0 v  12.00
17911   6.0  2.0  0.0  5.5 v  10.00
17912   2.6  2.2  0.0  5.5 v   5.30
17969   3.0  0.0  0.0  5.5 v   3.50
17973   6.0  2.0  0.0  5.0 v  16.00
17974  10.4  3.9  0.0  4.0 v  10.00
17997   3.0  1.5  0.0  7.0 v   3.00
18009   0.3  0.9  0.9  7.0 v   1.00
18010   0.3  0.9  0.9  7.0 v   1.00
18025   0.3  0.9  0.9  7.0 v   1.00
18095   2.0  1.0  0.0  7.0 v   2.10
18096   6.0  2.4  0.0  5.5 v   8.70
18121   6.0  2.4  0.0  7.0 v   6.60
18122   2.0  2.0  0.0  6.0 v   3.00
18123   6.4  1.7  0.0  6.5 v   3.60
18129   2.1  2.0  0.0  7.0 v   2.00
18130   6.0  2.4  0.0  5.5 v   5.20
18152   6.0  2.0  0.0  5.5 v  11.00
18153   2.6  2.2  0.0  5.5 v   4.80
18161   6.0  2.4  0.0  5.5 v   5.10
18187   6.0  2.0  0.0  5.0 v   7.20
18214   6.0  2.0  0.0  5.5 v  11.00
18215   2.6  2.2  0.0  5.5 v   4.30
18312   5.0  1.5  0.0  6.0 v   4.40
18313   2.6  2.2  0.0  5.5 v   5.00
18340   2.6  2.2  0.0  6.0 v   8.60
18351   3.0  2.0  0.0  3.5 v   5.00
18403   6.0  2.4  0.0  5.5 v   4.80
18421   6.0  2.0  0.0  5.0 v   7.80
18422   2.6  2.2  0.0  5.5 v   4.80
18570   4.0  0.0  0.0  6.5 v   3.60
18583   4.0  2.0  0.0  5.5 v  10.00
18585   2.0  1.0  0.0  6.5 v   2.30
18586   6.0  2.4  0.0  5.0 v   4.80
18631   4.0  2.0  0.0  5.5 d   4.30
18665   2.2  2.0  0.0  6.0 v   3.80
18710   6.0  2.4  0.0  5.5 v   8.10
18748   6.0  2.0  0.0  5.5 v   8.50
18749   2.6  2.2  0.0  5.5 v   4.90
18794   2.6  2.2  0.0  6.0 v   4.80
18820   5.0  1.5  0.0  6.5 v   6.00
18821   2.6  2.2  0.0  5.5 v   4.70
18822   6.4  1.7  0.0  6.5 v   5.60
18945   6.0  2.4  0.0  7.5 v   6.50
18951   4.0  2.0  0.0  5.5 v   4.50
18952   4.0  2.0  0.0  5.5 d   3.00
18957   4.0  2.0  0.0  5.5 v   2.40
18958   6.0  2.0  0.0  5.5 v   8.60
18959   2.6  2.2  0.0  5.5 v   4.40
18960   3.0  2.0  2.0  6.0 v   4.50
18961   2.8  2.6  0.0  5.5 v   5.20
18986   6.0  2.4  0.0  5.0 v   4.80
19017   3.0  0.0  0.0  5.5 v   2.70
19038   2.0  1.0  0.0  6.5 v   3.00
19039   6.0  2.4  0.0  5.0 v   8.40
19045   6.0  1.4  0.0  5.5 v   6.00
19046   2.8  2.6  0.0  5.0 v   7.00
19073   3.0  2.0  0.0  6.0 d   4.00
19090   3.0  2.0  0.0  6.0 d   6.30
19119   6.0  2.0  0.0  4.5 v  14.00
19120  10.4  3.9  0.0  3.5 v  11.00
19195   3.0  2.0  0.0  4.5 v  11.00
19196   2.6  2.2  0.0  6.0 v   5.60
19210   6.0  2.0  0.0  4.5 v  12.00
19211   2.6  2.2  0.0  5.5 v   4.90
19217   3.0  2.0  0.0  6.0 d  10.00
19256   2.0  1.0  0.0  7.0 v   2.20
19257   6.0  2.4  0.0  5.5 v   4.70
19274   3.0  1.1  0.0  5.5 v  11.00
19275   2.6  2.2  0.0  5.0 v   5.40
19325   6.0  2.4  0.0  5.5 v   9.00
19331   3.0  2.0  0.0  6.5 v   6.70
19336   4.2  1.4  0.0  5.5 v   6.30
19337   2.6  2.2  0.0  6.0 v   5.20
19397   3.0  0.0  0.0  6.5 v   5.10
19460   6.0  3.0  0.0  5.5 v   3.00
19467   5.0  1.3  0.0  6.0 v   2.90
19468   6.0  2.0  0.0  5.5 v  10.00
19483   4.0  2.0  0.0  6.5 v  10.00
19531   3.7  1.9  0.0  5.5 v   5.20
19573   6.0  2.0  0.0  5.0 v   5.00
19574   2.6  2.2  0.0  5.0 v   5.20
19621   4.0  0.0  0.0  6.5 v  22.00
19649   6.0  2.0  0.0  5.0 v  12.00
19650  10.4  3.9  0.0  3.5 v  14.00
19750   3.0  2.0  0.0  7.0 v   0.84
19765   3.0  0.0  0.0  6.5 v   4.60
19769   2.0  1.0  0.0  7.0 v   2.20
19770   6.0  2.4  0.0  5.5 v   4.40
19791   2.6  2.2  0.0  5.5 v   4.80
19822   1.0  0.0  0.0  7.5 v   3.30
19827   6.0  2.4  0.0  5.5 v   5.10
19851   5.0  1.5  0.0  6.0 v   5.30
19852   2.6  2.2  0.0  6.0 v   5.30
19910   6.0  2.4  0.0  5.0 v   8.60
19919   2.5  1.9  2.2  3.5 v   4.10
19922   6.0  2.4  0.0  5.0 v   5.50
19976   4.0  2.0  0.0  5.0 d   8.00
20040   2.4  2.6  2.2  6.5 v   3.70
20046   6.0  2.4  0.0  5.0 v   5.20
20066   4.0  2.0  0.0  6.5 v   8.00
20083   4.0  2.0  0.0  5.5 d   1.50
20103   2.1  2.0  0.0  7.0 v   2.50
20104   6.0  2.4  0.0  5.0 v   5.50
20107   3.0  0.0  0.0  6.0 d   4.50
20122   4.0  2.0  0.0  6.5 v   4.50
20150   6.0  2.4  0.0  5.0 v   4.80
20168   4.0  0.0  0.0  6.0 d  10.00
20169   4.5  3.0  0.0  6.5 v   8.90
20196   3.0  2.0  0.0  4.5 v  10.00
20197   2.6  2.2  0.0  5.5 v   5.60
20238   2.6  2.2  0.0  5.5 v   6.90
20253   3.0  2.0  0.0  6.0 d  20.00
20261   4.0  0.0  0.0  6.0 v   7.50
20262   2.6  2.2  0.0  6.5 v   6.00
20263   3.0  0.0  0.0  6.0 d   4.50
20303   5.9  2.4  0.0  5.0 v  11.00
20305   4.2  1.4  0.0  6.0 v   7.60
20306   2.6  2.2  0.0  5.5 v   5.20
20322   4.9  8.5  0.0  6.0 v  17.00
20323   7.0  2.4  0.0  5.5 v  10.00
20344   4.0  2.0  0.0  6.5 v  10.00
20355   4.0  2.0  0.0  5.5 d  10.00
20362   5.9  2.4  0.0  5.5 v  10.00
20432   2.0  1.0  0.0  7.0 v   2.20
20433   6.0  2.4  0.0  5.0 v   6.70
20436   4.7  1.8  1.8  6.0 v   7.20
20439   0.2  0.2  0.2 11.3 d   0.12
20440   0.2  0.2  0.2 11.3 d   0.16
20441   0.2  0.2  0.2 11.3 d   0.12
20442   0.2  0.2  0.2 11.3 d   0.16
20443   9.9  2.6  0.0  5.0 v  10.00
20453   5.9  2.4  0.0  5.5 v  11.00
20465   6.0  2.0  0.0  5.0 v   9.30
20466   2.6  2.2  0.0  5.0 v   5.20
20478   2.4  1.5  1.3  5.5 v   3.50
20479   1.9  0.5  0.0  8.0 v   0.54
20480   0.5  0.4  0.0  8.0 v   0.30
20491  10.3  2.5  0.0  5.0 v   8.10
20508   2.1  2.0  0.0  6.5 v   2.70
20509   6.0  2.4  0.0  5.5 v   9.40
20510   3.0  1.1  0.0  5.5 v  11.00
20511   2.6  2.2  0.0  5.0 v   4.60
20528   6.0  2.4  0.0  5.0 v   9.20
20547   0.3  0.0  0.0 10.0 v   0.18
20557   6.0  2.4  0.0  5.5 v   6.40
20571   5.9  2.4  0.0  5.0 v  11.00
20578   6.0  2.4  0.0  5.0 v   4.80
20580  13.3  4.3  0.0  3.0 v  36.00
20607   0.4  0.6  0.0  9.5 v   0.39
20608   0.4  0.6  0.0  9.0 v   0.56
20624   6.0  2.0  0.0  5.0 v  12.00
20625  10.4  3.9  0.0  3.5 v  17.00
20638   4.8  2.3  4.4  6.0 v   7.70
20641   3.0  2.0  0.0  6.5 v   6.00
20642   3.0  2.0  0.0  5.5 v   5.00
20663   3.4  1.6  0.0  5.5 v   9.00
20666   2.8  2.6  0.0  5.5 v   4.50
20670   5.0  1.5  0.0  6.5 v   4.80
20671   2.6  2.2  0.0  5.5 v   5.40
20691   3.0  2.0  0.0  5.5 v   5.00
20692   3.0  2.0  0.0  5.5 v   5.00
20705   4.0  0.0  0.0  4.5 v   2.80
20720   3.0  2.0  0.0  5.0 v  11.00
20721   2.6  2.2  0.0  5.0 v   5.90
20741   2.6  2.2  0.0  5.5 v   6.20
20763   6.4  2.5  0.0  5.5 v  10.00
20771   5.0  2.0  0.0  4.5 v   1.40
20774   1.8  1.5  0.0  7.0 v   3.10
20775   6.0  2.4  0.0  5.0 v  10.00
20777   3.0  2.0  0.0  6.5 v   5.20
20788   5.0  1.3  0.0  6.0 v   3.30
20791   4.0  2.0  0.0  6.5 v   7.90
20805   6.0  2.4  0.0  5.0 v   7.00
20826   5.0  1.5  0.0  5.5 v   4.80
20827   2.6  2.2  0.0  5.5 v   5.20
20847   2.5  1.0  0.0  5.5 v   2.20
20849   2.4  1.5  0.0  7.0 v   1.30
20855   3.8  2.0  0.0  5.5 v   8.40
20923   3.0  2.0  0.0  6.5 v   2.30
20945   4.0  2.0  0.0  5.5 d   8.00
20946   4.0  2.0  0.0  6.5 v   7.20
20963   4.0  2.0  0.0  5.5 d   8.00
20978   6.4  1.7  0.0  6.5 v   5.00
21014   2.0  1.0  0.0  7.0 v   2.20
21015   6.0  2.4  0.0  5.5 v   9.10
21016   4.0  2.0  0.0  5.5 d   4.00
21034   2.6  2.2  0.0  6.0 v   4.80
21048   5.9  2.4  0.0  5.0 v  12.00
21055   3.0  2.0  0.0  6.5 v   4.20
21087   2.1  2.0  0.0  6.5 v   2.20
21088   6.0  2.4  0.0  5.0 v   5.20
21089   2.1  2.0  0.0  6.5 v   2.10
21090   6.0  2.4  0.0  5.0 v   4.90
21108   6.0  2.4  0.0  5.0 v   5.60
21131   6.0  2.4  0.0  6.0 v  10.00
21132   4.0  2.0  0.0  5.5 d   4.10
21147  18.0  4.5  0.0  3.5 v  20.00
21152   2.1  2.0  0.0  7.0 v   2.90
21153   6.0  2.4  0.0  5.0 v   7.50
21222   4.0  0.0  0.0  5.5 d   6.70
21228   5.9  2.4  0.0  5.0 v  12.00
21231   6.0  2.4  0.0  5.5 v   9.30
21232   4.2  1.4  0.0  6.0 v   9.00
21233   2.6  2.2  0.0  5.5 v   4.90
21263   3.7  1.9  0.0  5.5 v   3.10
21305   2.6  2.2  0.0  5.5 v   5.30
21392   4.0  1.5  0.0  6.0 d   5.90
21393   5.9  2.4  0.0  4.5 v  11.00
21397   3.0  1.1  0.0  5.5 v  10.00
21398   2.6  2.2  0.0  5.5 v   5.20
21418   2.0  1.0  0.0  6.5 v   2.10
21419   6.0  2.4  0.0  5.5 v   4.60
21422   6.0  2.0  0.0  5.0 v  11.00
21423   2.6  2.2  0.0  5.5 v   5.00
21533   3.0  0.0  0.0  5.5 v   3.80
21574   3.5  2.0  2.0  6.0 v  15.00
21575   0.2  0.0  0.0 11.8 d   0.34
21610   9.9  2.6  0.0  4.5 v  19.00
21655   4.2  1.4  0.0  6.0 v   6.90
21656   2.6  2.2  0.0  5.5 v   5.10
21667   6.0  2.4  0.0  5.0 v   5.10
21668   5.0  2.0  0.0  6.0 v   2.40
21688   3.0  2.0  2.0  6.0 v   4.80
21689   2.8  2.6  0.0  6.0 v   5.70
21695   3.0  1.4  0.0  5.5 v   3.20
21701   9.8  4.6  0.0  3.5 v  32.00
21734   2.6  2.2  0.0  5.0 v   7.50
21759   3.0  0.0  0.0  7.0 v   3.60
21775   3.0  2.0  0.0  6.0 v   6.00
21785   2.6  2.2  0.0  6.0 v   5.20
21789   4.0  0.0  0.0  6.5 v   5.60
21797   6.0  2.4  0.0  5.0 v   4.80
21798   6.4  1.7  0.0  6.5 v   5.10
21799   3.0  2.0  0.0  5.5 v   5.00
21805   4.0  2.0  0.0  6.0 d   8.00
21808   3.0  2.0  0.0  5.5 v   5.00
21809   3.0  2.0  0.0  5.5 v   5.00
21813   4.0  2.0  0.0  5.5 d  13.00
21819   3.0  0.0  0.0  5.5 v   8.60
21820   2.6  2.2  0.0  5.5 v   5.40
21876   6.0  2.4  0.0  5.5 v  10.00
21891   5.9  2.4  0.0  5.0 v  11.00
21893   2.4  2.6  2.2  6.5 v  10.00
21903   6.0  2.4  0.0  5.0 v   8.30
21922   3.0  0.0  0.0  6.0 d   6.30
21931   5.9  2.4  0.0  5.0 v  12.00
21938   6.0  2.4  0.0  5.0 v   4.20
21949   6.0  3.0  0.0  5.5 v   5.00
21965   5.9  2.4  0.0  5.0 v  12.00
21984   6.0  2.4  0.0  5.5 v   7.80
21989   4.0  2.0  0.0  6.5 d   9.20
22007   6.0  2.4  0.0  5.5 v   6.80
22012   2.0  1.0  0.0  8.5 v   0.70
22015   5.9  2.4  0.0  5.0 v   8.00
22040   2.6  2.2  0.0  5.5 v   4.70
22041   3.0  0.0  0.0  6.0 d   8.20
22076   3.0  0.0  0.0  5.0 v   9.10
22077   0.5  0.0  0.0  9.8 d   0.32
22079   9.9  2.6  0.0  4.5 v  17.00
22080   2.0  1.0  0.0  7.0 v   2.00
22081   6.0  2.4  0.0  5.5 v  10.00
22096   4.0  2.0  0.0  5.5 d   7.00
22097   5.9  2.4  0.0  5.0 v  12.00
22109   5.9  2.4  0.0  5.0 v   9.10
22161   2.0  0.0  0.0  7.0 v   2.20
22176   5.9  2.4  0.0  5.5 v  11.00
22178   4.0  2.0  0.0  6.0 v  16.00
22188   2.6  2.2  0.0  5.5 v   6.50
22189   4.0  2.0  0.0  6.0 v  10.00
22196   2.0  1.5  0.0  7.0 v   2.80
22205   4.0  2.0  0.0  4.0 v   6.30
22208   6.0  2.4  0.0  5.0 v  10.00
22219   6.0  2.0  0.0  4.5 v   7.90
22220  10.4  3.9  0.0  3.5 v  16.00
22232   5.9  2.4  0.0  5.0 v  12.00
22236   6.0  2.0  0.0  4.5 v   7.70
22237   2.6  2.2  0.0  5.5 v   4.90
22245   3.0  0.0  0.0  6.5 v  10.00
22276   5.9  2.4  0.0  5.0 v  12.00
22277   3.0  1.5  0.0  6.5 v   2.70
22282   3.0  2.0  0.0  4.5 v   9.00
22283   2.6  2.2  0.0  5.5 v   5.70
22284   6.0  2.0  0.0  5.5 v   7.60
22285  10.4  3.9  0.0  3.5 v   9.40
22286   6.0  2.0  0.0  5.0 v   6.80
22287   2.6  2.2  0.0  5.0 v   5.00
22307   2.0  2.0  0.0  7.5 v   1.80
22308   6.0  2.4  0.0  5.5 v   5.90
22371   3.0  0.0  0.0  8.5 v   3.20
