1150	0.181751
1155	0.203323
1160	0.142062
1165	0
1170	0.00556
1175	0
1180	0
1185	0
1190	0
1195	0
1200	0.001004
1205	0.010154
1210	0.022296
1215	0.030977
1220	0.038257
1225	0.03288
1230	0.034612
1235	0.036263
1240	0.032804
1245	0.044974
1250	0.08978
1255	0.107513
1260	0.102995
1265	0.163623
1270	0.287057
1275	0.339408
1280	0.464954
1285	0.543897
1290	0.583538
1295	0.652544
1300	0.56833
1305	0.465444
1310	0.558746
1315	0.815444
1320	0.91704
1325	0.916888
1330	0.866914
1335	0.921322
1340	1.129171
1345	1.148396
1350	1.041099
1355	0.968124
1360	0.997185
1365	1.005895
1370	1.014634
1375	1.075655
1380	1.069204
1385	1.104056
1390	1.125309
1395	1.078729
1400	1.100604
1405	1.154207
1410	1.137578
1415	1.184795
1420	1.269107
1425	1.304509
1430	1.219985
1435	1.186735
1440	1.309849
1445	1.406803
1450	1.486661
1455	1.484581
1460	1.451358
1465	1.365868
1470	1.315616
1475	1.332583
1480	1.387421
1485	1.51995
1490	1.627695
1495	1.648123
1500	1.684521
1505	1.548495
1510	1.372714
1515	1.42765
1520	1.563507
1525	1.455529
1530	1.410062
1535	1.457652
1540	1.578568
1545	1.603379
1550	1.561301
1555	1.503601
1560	1.469595
1565	1.540034
1570	1.513548
1575	1.531422
1580	1.6506
1585	1.634291
1590	1.604415
1595	1.584613
1600	1.620305
1605	1.574995
1610	1.566226
1615	1.570178
1620	1.545103
1625	1.548708
1630	1.565555
1635	1.535559
1640	1.496622
1645	1.52779
1650	1.456422
1655	1.307141
1660	1.376759
1665	1.469498
1670	1.334264
1675	1.411232
1680	1.529826
1685	1.53379
1690	1.519363
1695	1.501917
1700	1.49516
1705	1.476834
1710	1.49811
1715	1.489971
1720	1.4391
1725	1.444888
1730	1.504957
1735	1.499872
1740	1.52096
1745	1.557133
1750	1.597241
1755	1.650849
1760	1.554383
1765	1.48154
1770	1.547907
1775	1.618634
1780	1.611885
1785	1.427459
1790	1.240522
1795	1.564539
1800	1.69243
1805	1.622366
1810	1.610677
1815	1.62451
1820	1.636437
1825	1.615233
1830	1.570097
1835	1.545615
1840	1.474328
1845	1.450122
1850	1.492966
1855	1.493837
1860	1.502229
1865	1.523196
1870	1.565632
1875	1.55951
1880	1.55931
1885	1.550405
1890	1.515476
1895	1.466529
1900	1.432495
1905	1.451178
1910	1.454121
1915	1.449397
1920	1.450922
1925	1.451281
1930	1.474975
1935	1.494214
1940	1.510554
1945	1.513651
1950	1.516806
1955	1.517341
1960	1.512847
1965	1.494291
1970	1.55698
1975	1.612514
1980	1.577098
1985	1.575749
1990	1.462473
1995	1.346299
2000	1.41597
2005	1.447126
2010	1.408796
2015	1.410385
2020	1.405684
2025	1.3852
2030	1.423803
2035	1.394906
2040	1.351791
2045	1.385793
2050	1.408168
2055	1.415598
2060	1.402481
2065	1.358988
2070	1.377304
2075	1.463738
2080	1.526606
2085	1.54047
2090	1.515747
2095	1.44425
2100	1.376611
2105	1.372526
2110	1.412419
2115	1.391838
2120	1.357974
2125	1.441591
2130	1.41903
2135	1.31145
2140	1.229758
2145	1.269933
2150	1.35926
2155	1.393734
2160	1.427121
2165	1.305439
2170	1.240546
2175	1.179187
2180	1.182986
2185	1.288429
2190	1.352522
2195	1.378479
2200	1.397609
2205	1.314984
2210	1.219098
2215	1.155421
2220	1.142993
2225	1.144974
2230	1.168503
2235	1.14432
2240	1.177647
2245	1.117671
2250	1.161664
2255	1.164579
2260	1.148342
2265	1.143074
2270	1.158862
2275	1.155643
2280	1.167622
2285	1.178513
2290	1.231651
2295	1.258505
2300	1.227084
2305	1.213497
2310	1.234254
2315	1.221961
2320	1.118709
2325	1.11494
2330	1.162866
2335	1.144673
2340	1.104673
2345	1.082394
2350	1.064599
2355	1.028451
2360	1.040521
2365	1.0226
2370	1.03288
2375	1.016219
2380	1.081483
2385	1.01178
2390	0.897727
2395	0.887073
2400	0.960789
2405	0.9454
2410	0.878021
2415	0.924556
2420	0.97092
2425	1.009371
2430	1.064369
2435	1.017737
2440	0.982849
2445	1.040864
2450	1.086633
2455	1.097703
2460	1.102613
2465	1.077132
2470	1.015053
2475	0.990589
2480	1.003847
2485	0.959149
2490	0.914129
2495	0.890856
2500	1.048169
2505	1.03285
2510	0.991732
2515	1.031929
2520	0.983655
2525	0.927448
2530	0.917317
